Name,Lat,Lon,country,state,Population
Ponce,18.01108,-66.61406,PR,113,152634
San Juan,18.46633,-66.10572,PR,127,418140
Trujillo Alto,18.35467,-66.00739,PR,139,54189
Vega Baja,18.44439,-66.38767,PR,145,29325
Yauco,18.03496,-66.8499,PR,153,20295
Rafah,31.287,34.25952,PS,GZ,126305
An Nusayrat,31.44861,34.3925,PS,GZ,36123
Khan Yunis,31.34018,34.30627,PS,GZ,173183
Jabalya,31.5272,34.48347,PS,GZ,168568
Gaza,31.5,34.46667,PS,GZ,410000
Dayr al Balah,31.41783,34.35033,PS,GZ,59504
Bayt Lahya,31.5464,34.49514,PS,GZ,56919
Bayt Hanun,31.5353,34.53579,PS,GZ,37392
Bani Suhayla,31.34337,34.32337,PS,GZ,31272
Al Burayj,31.43944,34.40306,PS,GZ,34951
`Abasan al Kabirah,31.31913,34.34005,PS,GZ,18163
Yuta,31.4459,35.09443,PS,WE,41425
Tulkarm,32.31037,35.02863,PS,WE,44169
Tubas,32.32091,35.36989,PS,WE,15591
Sa`ir,31.57855,35.14017,PS,WE,17775
Ramallah,31.89964,35.20422,PS,WE,24599
Qalqilyah,32.18966,34.97063,PS,WE,43212
Qabatiyah,32.41035,35.28087,PS,WE,19127
Nablus,32.22111,35.25444,PS,WE,130326
Janin,32.45943,35.30086,PS,WE,34730
Idhna,31.55874,34.97436,PS,WE,18727
Halhul,31.58029,35.10178,PS,WE,21076
Dura,31.50777,35.02929,PS,WE,20835
Bethlehem,31.70487,35.20376,PS,WE,29019
Bayt Jala,31.71545,35.18788,PS,WE,16183
Bani Na`im,31.51591,35.16416,PS,WE,19783
Balatah,32.21207,35.28561,PS,WE,17146
Az Zahiriyah,31.40967,34.97329,PS,WE,27616
As Samu`,31.39671,35.06611,PS,WE,19355
Ar Ram wa Dahiyat al Barid,31.84945,35.2342,PS,WE,24838
Jericho,31.86667,35.45,PS,WE,19783
Al Yamun,32.48563,35.23011,PS,WE,16164
Hebron,31.52935,35.0938,PS,WE,160470
Al Birah,31.91001,35.21645,PS,WE,38192
Al `Ayzariyah,31.77078,35.26917,PS,WE,17455
Old City,31.77667,35.23417,PS,WE,36000
Al Qararah,31.37389,34.34085,PS,GZ,19500
Az Zuwaydah,31.43954,34.38053,PS,GZ,16688
East Jerusalem,31.78336,35.23388,PS,WE,428304
Vila Franca de Xira,38.95525,-8.98966,PT,14,18355
Vialonga,38.87094,-9.06823,PT,14,16088
Torres Vedras,39.09109,-9.2586,PT,14,24443
Tomar,39.60199,-8.40924,PT,18,19168
Sintra,38.80097,-9.37826,PT,14,26193
Sesimbra,38.44451,-9.10149,PT,19,41134
Setubal,38.5244,-8.8882,PT,19,117110
Sao Joao da Talha,38.82183,-9.09079,PT,14,18925
Sao Domingos de Rana,38.70123,-9.3276,PT,14,46718
Santarem,39.23333,-8.68333,PT,18,29385
Santa Iria da Azoia,38.84629,-9.08748,PT,14,18573
Sacavem,38.79202,-9.10801,PT,14,17718
Rio de Mouro,38.77457,-9.3276,PT,14,54695
Ramada,38.80235,-9.19216,PT,14,17535
Queluz,38.75657,-9.25451,PT,14,103399
Quarteira,37.06946,-8.10064,PT,9,18783
Povoa de Santa Iria,38.86101,-9.06453,PT,14,28901
Portimao,37.13856,-8.53775,PT,9,38487
Portalegre,39.29379,-7.43122,PT,16,15581
Pontinha,38.76771,-9.19935,PT,14,23249
Pombal,39.91674,-8.62847,PT,13,17355
Pinhal Novo,38.63106,-8.91376,PT,19,23510
Piedade,38.66667,-9.15,PT,19,19472
Peniche,39.3558,-9.38112,PT,13,15662
Parede,38.69282,-9.35412,PT,14,17212
Palmela,38.56902,-8.90126,PT,19,16934
Paco de Arcos,38.69569,-9.29143,PT,14,25974
Olhao,37.0286,-7.8411,PT,9,29239
Odivelas,38.79269,-9.1838,PT,14,54624
Montijo,38.70675,-8.97388,PT,19,30011
Monte Estoril,38.70279,-9.41606,PT,14,23375
Monsanto,39.46203,-8.7118,PT,18,50000
Moita,38.65078,-8.99038,PT,19,17795
Marinha Grande,39.74769,-8.93228,PT,13,28916
Loures,38.83091,-9.16845,PT,14,66231
Loule,37.13772,-8.01968,PT,9,23109
Lisbon,38.71667,-9.13333,PT,14,517802
Linda-a-Velha,38.71446,-9.2422,PT,14,20895
Leiria,39.74362,-8.80705,PT,13,45112
Laranjeiro,37.06831,-7.7937,PT,9,20473
Lagos,37.10202,-8.67422,PT,9,18831
Funchal,32.63333,-16.9,PT,10,100847
Faro,37.01937,-7.93223,PT,9,41355
Evora,38.56667,-7.9,PT,8,55620
Estoril,38.70571,-9.39773,PT,14,23700
Entroncamento,39.46667,-8.46667,PT,18,19887
Corroios,38.64502,-9.14843,PT,19,52520
Charneca,38.62059,-9.19149,PT,19,23714
Castelo Branco,39.82219,-7.49087,PT,6,33479
Cascais,38.6979,-9.42146,PT,14,36436
Carnaxide,38.72706,-9.24671,PT,14,23698
Carcavelos,38.69105,-9.32215,PT,14,20366
Caparica,38.66667,-9.2,PT,19,21167
Camarate,38.80358,-9.12809,PT,14,20177
Camara de Lobos,32.63333,-16.96667,PT,10,32209
Caldas da Rainha,39.40326,-9.13839,PT,13,26647
Cacem,38.76698,-9.29793,PT,14,93982
Belas,38.77721,-9.26078,PT,14,21019
Beja,38.01506,-7.86323,PT,3,34760
Barreiro,38.66314,-9.0724,PT,19,51280
Arrentela,38.61667,-9.1,PT,19,30156
Amora,38.62961,-9.11557,PT,19,52577
Amadora,38.75382,-9.23083,PT,14,178858
Almada,38.67902,-9.1569,PT,19,34008
Alges,38.70245,-9.22936,PT,14,19327
Alcabideche,38.73366,-9.40928,PT,14,33315
Albufeira,37.08819,-8.2503,PT,9,15851
Viseu,40.66101,-7.90971,PT,22,26364
Vila Real,41.30062,-7.74413,PT,21,17001
Vilar de Andorinho,41.10751,-8.59632,PT,17,18944
Vila Nova de Gaia,41.13363,-8.61742,PT,17,70811
Vila do Conde,41.35481,-8.7434,PT,17,27642
Viana do Castelo,41.69323,-8.83287,PT,20,15555
Valongo,41.19501,-8.51027,PT,17,21328
Sequeira,40.55364,-7.22594,PT,11,28502
Senhora da Hora,41.18641,-8.65172,PT,17,28930
Sao Pedro da Cova,41.15508,-8.50412,PT,17,17011
Sao Mamede de Infesta,41.20042,-8.60251,PT,17,25940
Sao Joao da Madeira,40.90229,-8.48969,PT,2,22079
Rio Tinto,41.18259,-8.55811,PT,17,49966
Povoa de Varzim,41.38344,-8.76364,PT,17,29044
Porto,41.14961,-8.61099,PT,17,249633
Ponte de Lima,41.76719,-8.58393,PT,20,44667
Pedroso,41.41103,-8.74897,PT,17,18963
Ovar,40.85862,-8.62513,PT,2,18452
Oliveira do Douro,41.12466,-8.58463,PT,17,24407
Moncao,42.07892,-8.48076,PT,20,19738
Matosinhos,41.18207,-8.68908,PT,17,28070
Maia,41.23574,-8.6199,PT,17,36426
Leca do Bailio,41.21457,-8.61348,PT,17,16103
Leca da Palmeira,41.191,-8.70027,PT,17,17996
Ilhavo,40.5999,-8.66732,PT,2,17236
Guimaraes,41.44443,-8.29619,PT,4,40604
Guarda,40.53733,-7.26575,PT,11,32111
Gondomar,41.14454,-8.53223,PT,17,27691
Feira,40.92535,-8.54277,PT,2,16376
Fanzeres,41.17087,-8.5257,PT,17,23916
Fafe,41.45423,-8.168,PT,4,16868
Esposende,41.5361,-8.78201,PT,4,34625
Esposende,41.53333,-8.78333,PT,4,34625
Ermesinde,41.22176,-8.55462,PT,17,39420
Custoias,41.1053,-7.32097,PT,11,19406
Covilha,40.28601,-7.50396,PT,6,17610
Coimbra,40.20564,-8.41955,PT,7,106582
Canidelo,41.12402,-8.65104,PT,17,26431
Braganca,41.80582,-6.75719,PT,5,34375
Braga,41.55032,-8.42005,PT,4,121394
Bougado,41.33979,-8.5518,PT,17,21680
Barcelos,41.53876,-8.61505,PT,4,19085
Baguim do Monte,41.19392,-8.54133,PT,17,15850
Aveiro,40.64427,-8.64554,PT,2,54162
Aguas Santas,41.21061,-8.5866,PT,17,27686
Ponta Delgada,37.73333,-25.66667,PT,23,20056
Melekeok,7.50043,134.62355,PW,7,0
Villarrica,-25.74946,-56.43518,PY,10,41157
Villa Hayes,-25.09306,-57.52361,PY,16,57217
Villa Elisa,-25.3676,-57.59274,PY,6,64099
San Lorenzo,-25.33968,-57.50879,PY,6,227876
San Juan Bautista,-26.66944,-57.14583,PY,12,16593
San Antonio,-25.42126,-57.54725,PY,6,55754
Presidente Franco,-25.53333,-54.61667,PY,1,54292
Pilar,-26.86879,-58.29346,PY,13,28716
Pedro Juan Caballero,-22.54722,-55.73333,PY,2,75109
Nemby,-25.3949,-57.53574,PY,6,94641
Limpio,-25.16611,-57.48562,PY,6,96143
Lambare,-25.34682,-57.60647,PY,6,126377
Itaugua,-25.38333,-57.33333,PY,6,64997
Ita,-25.50054,-57.36717,PY,6,18459
Fernando de la Mora,-25.3386,-57.52167,PY,6,120167
Encarnacion,-27.33056,-55.86667,PY,11,74983
Coronel Oviedo,-25.44444,-56.44028,PY,4,51286
Concepcion,-23.39985,-57.43236,PY,7,48123
Colonia Mariano Roque Alonso,-25.16667,-57.55,PY,6,72008
Ciudad del Este,-25.50972,-54.61111,PY,1,320782
Capiata,-25.3552,-57.44545,PY,6,198553
Caazapa,-26.19583,-56.36806,PY,5,23996
Caaguazu,-25.45,-56.01667,PY,4,54808
Caacupe,-25.38575,-57.14217,PY,8,21696
Asuncion,-25.30066,-57.63591,PY,22,1482200
Umm Salal Muhammad,25.41694,51.40389,QA,9,29391
Ar Rayyan,25.29194,51.42444,QA,6,272465
Al Wakrah,25.17151,51.60337,QA,10,26436
Al Khawr,25.68389,51.50583,QA,4,18923
Doha,25.27932,51.52245,QA,1,344939
Saint-Pierre,-21.3393,55.47811,RE,RE,76655
Saint-Paul,-21.00963,55.27071,RE,RE,99307
Saint-Louis,-21.28585,55.41124,RE,RE,47881
Saint-Leu,-21.17059,55.28824,RE,RE,28278
Saint-Joseph,-21.37839,55.61918,RE,RE,33694
Sainte-Suzanne,-20.90614,55.60886,RE,RE,20530
Sainte-Marie,-20.89684,55.5496,RE,RE,31636
Saint-Denis,-20.88231,55.4504,RE,RE,137195
Saint-Benoit,-21.03801,55.71937,RE,RE,35310
Saint-Andre,-20.96333,55.65031,RE,RE,48674
Le Tampon,-21.28309,55.51802,RE,RE,69986
Le Port,-20.9373,55.29189,RE,RE,40771
La Possession,-20.92892,55.33513,RE,RE,26865
Piton Saint-Leu,-21.21962,55.31513,RE,,29278
Zimnicea,43.66667,25.36667,RO,35,15228
Zarnesti,45.56093,25.31787,RO,9,24926
Zalau,47.2,23.05,RO,31,63232
Vulcan,45.38333,23.26667,RO,21,28869
Voluntari,44.49002,26.17338,RO,43,30323
Viseu de Sus,47.71667,24.43333,RO,25,16938
Vatra Dornei,47.35,25.36667,RO,34,16054
Vaslui,46.63333,27.73333,RO,38,69225
Urziceni,44.71667,26.63333,RO,22,16770
Turnu Magurele,43.75,24.86667,RO,35,28783
Turda,46.56667,23.78333,RO,13,54586
Tulcea,45.16667,28.8,RO,37,92475
Tarnaveni,46.33191,24.29662,RO,27,28634
Targu Secuiesc,46,26.13333,RO,15,20067
Targu Neamt,47.2,26.36667,RO,28,20473
Targu-Mures,46.54245,24.55747,RO,27,146863
Targu Jiu,45.05,23.28333,RO,19,97179
Targoviste,44.92543,25.4567,RO,16,88435
Timisoara,45.75372,21.22571,RO,36,315053
Tecuci,45.84973,27.43441,RO,18,41154
Suceava,47.63333,26.25,RO,34,105796
Slatina,44.43333,24.36667,RO,29,78988
Simleu Silvaniei,47.23333,22.8,RO,31,15721
Sighetu Marmatiei,47.93195,23.88603,RO,25,40653
Sibiu,45.8,24.15,RO,33,151894
Sfantu-Gheorghe,45.86667,25.78333,RO,15,60677
Sebes,45.95646,23.571,RO,1,27246
Satu Mare,47.8,22.88333,RO,32,112490
Salonta,46.8,21.65,RO,5,17561
Sacele,45.61674,25.71101,RO,9,29918
Rosiori de Vede,44.11667,24.98333,RO,35,30774
Roman,46.91667,26.91667,RO,28,67819
Rasnov,45.58333,25.45,RO,9,15253
Ramnicu Valcea,45.1,24.36667,RO,39,107558
Ramnicu Sarat,45.38333,27.05,RO,11,38526
Resita,45.30083,21.88917,RO,12,81228
Reghin-Sat,46.78333,24.71667,RO,27,35490
Radauti,47.85,25.91667,RO,34,27241
Popesti-Leordeni,44.38333,26.16667,RO,43,15279
Ploiesti,44.95,26.01667,RO,30,228851
Pitesti,44.85,24.86667,RO,3,167669
Piatra Neamt,46.91667,26.33333,RO,28,102688
Petrosani,45.41667,23.36667,RO,21,44187
Petrila,45.45,23.41667,RO,21,25234
Pantelimon,44.45,26.2,RO,43,16206
Orastie,45.83333,23.2,RO,21,20763
Oradea,47.06667,21.93333,RO,5,206614
Oltenita,44.08333,26.63333,RO,41,26356
Odorheiu Secuiesc,46.3,25.3,RO,20,36532
Ocna Mures,46.38333,23.85,RO,1,15316
Navodari,44.31667,28.6,RO,14,33106
Motru,44.80333,22.97194,RO,19,22319
Moreni,44.98301,25.64415,RO,16,20596
Moinesti,46.47523,26.48907,RO,4,23981
Mizil,45.01667,26.45,RO,30,15532
Miercurea-Ciuc,46.35,25.8,RO,20,41282
Medias,46.16667,24.35,RO,33,53040
Medgidia,44.25,28.28333,RO,14,43315
Margita,47.35,22.33333,RO,5,18935
Mangalia,43.8,28.58333,RO,14,39619
Lupeni,45.36029,23.23832,RO,21,30488
Lugoj,45.68861,21.90306,RO,36,43243
Ludus,46.48333,24.1,RO,27,17165
Iasi,47.16667,27.6,RO,23,318012
Husi,46.67361,28.05944,RO,38,29129
Hunedoara,45.75,22.9,RO,21,69136
Gura Humorului,47.55,25.9,RO,34,15728
Giurgiu,43.88333,25.96667,RO,42,69067
Gherla,47.03333,23.91667,RO,13,23741
Gheorgheni,46.72292,25.60055,RO,20,19777
Galati,45.45,28.05,RO,18,294087
Gaesti,44.71667,25.31667,RO,16,15037
Focsani,45.7,27.18333,RO,40,105112
Filiasi,44.55,23.51667,RO,17,18995
Fetesti-Gara,44.4196,27.82536,RO,22,23789
Fetesti,44.38333,27.83333,RO,22,32866
Falticeni,47.45,26.3,RO,34,29576
Fogarasch,45.85,24.96667,RO,9,34034
Drobeta-Turnu Severin,44.63194,22.65611,RO,26,102346
Dragasani,44.65,24.26667,RO,39,20630
Dorohoi,47.95,26.4,RO,7,30776
Deva,45.88333,22.9,RO,21,67802
Dej,47.15,23.86667,RO,13,38033
Curtea de Arges,45.13422,24.67409,RO,3,32178
Cugir,45.83651,23.36998,RO,1,24734
Craiova,44.31667,23.8,RO,17,304142
Corabia,43.78333,24.5,RO,29,20047
Constanta,44.18073,28.63432,RO,14,303399
Comanesti,46.42135,26.43645,RO,4,23729
Codlea,45.7,25.45,RO,9,24188
Cluj-Napoca,46.76667,23.6,RO,13,316748
Cisnadie,45.71667,24.15,RO,33,15042
Campulung Moldovenesc,47.53333,25.56667,RO,34,19765
Campina,45.12619,25.73496,RO,30,41554
Campia Turzii,46.55,23.88333,RO,13,26457
Cernavoda,44.33957,28.03273,RO,14,18502
Carei,47.68333,22.46667,RO,32,22583
Caransebes,45.41667,22.21667,RO,12,27521
Caracal,44.11667,24.35,RO,29,33761
Calafat,43.99111,22.93278,RO,17,18643
Buzau,45.15,26.83333,RO,11,130954
Buhusi,46.71667,26.7,RO,4,18395
Buftea,44.56139,25.94889,RO,43,20691
Bucharest,44.43225,26.10626,RO,10,1877155
Breaza,45.18333,25.66667,RO,30,17949
Brasov,45.64861,25.60613,RO,9,276088
Braila,45.26667,27.98333,RO,8,213569
Brad,46.13333,22.78333,RO,21,15988
Botosani,47.75,26.66667,RO,7,114783
Borsa,47.65527,24.66328,RO,25,26966
Bocsa,45.37333,21.70917,RO,12,16349
Blaj,46.17508,23.91578,RO,1,20371
Bistrita,47.13316,24.50011,RO,6,81318
Barlad,46.23333,27.66667,RO,38,67818
Bals,44.35,24.1,RO,29,20626
Bailesti,44.01667,23.35,RO,17,19599
Baicoi,45.03333,25.85,RO,30,19869
Baia Sprie,47.66189,23.69215,RO,25,16746
Baia Mare,47.65729,23.56808,RO,25,136553
Bacau,46.56667,26.9,RO,4,171396
Arad,46.18333,21.31667,RO,2,169065
Alexandria,43.98333,25.33333,RO,35,49346
Alba Iulia,46.06667,23.58333,RO,1,66085
Aiud,46.31006,23.72128,RO,1,28341
Adjud,46.1,27.16667,RO,40,17298
Baia Mare,47.65331,23.57949,RO,32,137976
Pascani,47.2469,26.72291,RO,23,45000
Mioveni,44.95905,24.94198,RO,3,29062
Sighisoara,46.22141,24.79279,RO,27,34537
Slobozia,44.5647,27.3633,RO,22,52710
Zrenjanin,45.38361,20.38194,RS,VO,79773
Zemun,44.84306,20.40111,RS,SE,155591
Zajecar,43.90358,22.26405,RS,SE,49800
Vrsac,45.11667,21.30361,RS,VO,36300
Vranje,42.55139,21.90028,RS,SE,56199
Trstenik,43.61694,21.0025,RS,SE,49043
Stara Pazova,44.985,20.16083,RS,VO,16217
Sremcica,44.67653,20.39232,RS,SE,23000
Smederevska Palanka,44.36548,20.95885,RS,SE,27000
Smederevo,44.66278,20.93,RS,SE,62000
Senta,45.9275,20.07722,RS,VO,20302
Prokuplje,43.23417,21.58806,RS,SE,27673
Pozarevac,44.62133,21.18782,RS,SE,41736
Pirot,43.15306,22.58611,RS,SE,40678
Pancevo,44.87083,20.64028,RS,VO,76654
Obrenovac,44.65486,20.20017,RS,SE,16821
Novi Pazar,43.13667,20.51222,RS,SE,85996
Nova Pazova,44.94366,20.21931,RS,VO,15488
Nis,43.32472,21.90333,RS,SE,250000
Negotin,44.22639,22.53083,RS,SE,17612
Leskovac,42.99806,21.94611,RS,SE,94758
Lazarevac,44.38534,20.2557,RS,SE,23551
Krusevac,43.58,21.33389,RS,SE,75256
Kraljevo,43.72583,20.68944,RS,SE,82846
Kragujevac,44.01667,20.91667,RS,SE,147473
Kikinda,45.82972,20.46528,RS,VO,41935
Jagodina,43.97713,21.26121,RS,SE,35589
Ingija,45.04816,20.08165,RS,VO,26247
Gornji Milanovac,44.02603,20.46152,RS,SE,23982
Cuprija,43.9275,21.37,RS,SE,20585
Cacak,43.89139,20.34972,RS,SE,117072
Bor,44.07488,22.09591,RS,SE,39387
Belgrade,44.80401,20.46513,RS,SE,1273651
Becej,45.61632,20.03331,RS,VO,25774
Arangelovac,44.30694,20.56,RS,SE,24309
Vrbas,45.57139,19.64083,RS,VO,25907
Valjevo,44.27513,19.89821,RS,SE,61035
Uzice,43.85861,19.84878,RS,SE,63577
Subotica,46.1,19.66667,RS,VO,100000
Sremska Mitrovica,44.97639,19.61222,RS,VO,39084
Sombor,45.77417,19.11222,RS,VO,48454
Sabac,44.74667,19.69,RS,SE,55114
Ruma,45.00806,19.82222,RS,VO,32229
Novi Sad,45.25167,19.83694,RS,VO,215400
Backa Topola,45.81516,19.6318,RS,VO,16154
Backa Palanka,45.25083,19.39194,RS,VO,29449
Apatin,45.67111,18.98472,RS,VO,18320
Knjazevac,43.56634,22.25701,RS,SE,25000
Udomlya,57.87944,34.9925,RU,77,32373
Sosnovka,60.01667,30.35,RU,66,66227
Sasovo,54.35369,41.91986,RU,62,29858
Zyuzino,55.65608,37.56846,RU,48,121000
Zyablikovo,55.61667,37.76667,RU,48,129000
Zverevo,48.02108,40.12282,RU,61,24978
Zvenigorod,55.73401,36.85918,RU,47,16395
Zlatoust,55.17111,59.65083,RU,13,191366
Zimovniki,47.1474,42.4721,RU,61,17678
Zhulebino,55.7,37.85,RU,48,150000
Zhukovskiy,55.59528,38.12028,RU,47,97200
Zhukovka,53.53395,33.72798,RU,10,19690
Zhirnovsk,50.98448,44.77347,RU,84,17887
Zhigulevsk,53.39972,49.49528,RU,65,57094
Zherdevka,51.84861,41.46056,RU,72,16019
Zheleznovodsk,44.13944,43.01972,RU,70,24632
Zheleznogorsk,52.331,35.3711,RU,41,97900
Zheleznodorozhnyy,55.744,38.01684,RU,47,141648
Zernograd,46.84518,40.30834,RU,61,29268
Zelenokumsk,44.40694,43.88056,RU,70,41306
Zelenograd,55.9825,37.18139,RU,48,215727
Zelenodolsk,55.84376,48.51784,RU,73,99600
Zelenchukskaya,43.85804,41.5894,RU,27,21117
Zavolzh'ye,56.64051,43.39446,RU,51,42900
Zarechnyy,53.20356,45.19227,RU,57,63579
Zaraysk,54.7605,38.87841,RU,47,24637
Zapolyarnyy,69.41541,30.81355,RU,49,17789
Zamoskvorech'ye,55.73333,37.63333,RU,48,55000
Zainsk,55.3195,52.06942,RU,73,42044
Yur'yev-Pol'skiy,56.50339,39.67911,RU,83,19906
Yoshkar-Ola,56.63877,47.89078,RU,45,279100
Yeysk,46.7055,38.2739,RU,38,87814
Yessentukskaya,44.0328,42.8813,RU,70,19956
Yessentuki,44.04444,42.86056,RU,70,81015
Yershov,51.3513,48.2766,RU,67,23681
Yemva,62.58999,50.85939,RU,34,16404
Yelizavetinskaya,45.04616,38.79491,RU,38,19306
Yelets,52.62366,38.50169,RU,43,115688
Yelan',50.949,43.73781,RU,84,15181
Yelabuga,55.76127,52.06493,RU,73,72643
Yegor'yevsk,55.38283,39.03233,RU,47,85200
Yegorlykskaya,46.56564,40.65621,RU,61,17978
Yefremov,53.14806,38.09924,RU,76,45497
Yasnyy,51.0333,59.8742,RU,55,17359
Yasnogorsk,54.48082,37.69854,RU,76,18022
Yasenevo,55.60686,37.51991,RU,48,180000
Yartsevo,55.06667,32.69639,RU,69,52706
Yaroslavl,57.62987,39.87368,RU,88,606730
Yaransk,57.30331,47.88611,RU,33,19557
Yanaul,56.2751,54.9338,RU,8,27963
Yagry,64.59417,39.81028,RU,6,40000
Yablonovskiy,44.98901,38.94324,RU,1,25078
Vyshniy Volochek,57.59125,34.56453,RU,77,53800
Vyselki,45.58128,39.66409,RU,38,18746
Vyksa,55.3175,42.17444,RU,51,61664
Vykhino-Zhulebino,55.70196,37.81178,RU,48,216000
Vyborg,60.70763,28.75283,RU,42,78633
Vyazniki,56.24057,42.15563,RU,83,39243
Vyaz'ma,55.21039,34.29508,RU,69,55500
Vyatskiye Polyany,56.22602,51.06557,RU,33,39534
Vsevolozhsk,60.01512,30.67314,RU,42,48224
Votkinsk,57.04865,53.98717,RU,80,98633
Vostryakovo,55.66667,37.45,RU,47,30000
Vostryakovo,55.39934,37.80829,RU,47,16509
Voskresensk,55.31733,38.65264,RU,47,77086
Voronezh,51.67204,39.1843,RU,86,848752
Altuf'yevskiy,55.88333,37.58333,RU,48,54000
Vorob'yovo,55.71667,37.53333,RU,48,30000
Volzhskiy,48.78583,44.77973,RU,84,323293
Volzhsk,55.86638,48.3594,RU,45,58000
Vol'sk,52.04541,47.37993,RU,67,70500
Volokolamsk,56.03361,35.96944,RU,47,16276
Vologda,59.2239,39.88398,RU,85,314900
Volkhov,59.9258,32.33819,RU,42,45673
Nagornyy,55.65,37.61667,RU,48,76000
Volgorechensk,57.43931,41.15553,RU,37,17700
Volgograd,48.71939,44.50183,RU,84,1011417
Volgodonsk,47.51361,42.15139,RU,61,167731
Vnukovo,55.6,37.21667,RU,48,20592
Novovladykino,55.85,37.58333,RU,48,50000
Vladimir,56.13655,40.39658,RU,83,310024
Vladikavkaz,43.03667,44.66778,RU,68,317370
Vidnoye,55.55239,37.70967,RU,47,51721
Vichuga,57.21276,41.93012,RU,21,39071
Veshnyaki,55.72393,37.81952,RU,48,122000
Vereshchagino,58.07894,54.6557,RU,90,22451
Venev,54.35533,38.26843,RU,76,15700
Vel'sk,61.07006,42.0983,RU,6,23126
Velikiy Ustyug,60.76186,46.31352,RU,85,32642
Velikiye Luki,56.34,30.54517,RU,60,103149
Vatutino,55.88441,37.69055,RU,48,50000
Valuyki,50.2035,38.1067,RU,9,35887
Valday,57.97472,33.2525,RU,52,18549
Vagonoremont,55.9,37.55,RU,48,50000
Uzlovaya,53.98179,38.17118,RU,76,58458
Uvarovo,51.98486,42.26147,RU,72,28771
Uva,56.99081,52.18517,RU,80,19143
Ust'-Labinsk,45.21077,39.68914,RU,38,44088
Ust'-Katav,54.9366,58.1757,RU,13,25046
Ust'-Dzheguta,44.0834,41.9763,RU,27,34001
Usman',52.04662,39.7288,RU,43,19910
Uryupinsk,50.8047,42.0138,RU,84,41644
Urus-Martan,43.13053,45.53791,RU,12,41480
Uritsk,59.83889,30.17528,RU,66,55037
Unecha,52.84591,32.67394,RU,10,29028
Ulyanovsk,54.32824,48.38657,RU,81,640680
Ukhta,63.56705,53.68348,RU,34,102187
Uglich,57.5275,38.33167,RU,88,37732
Ufa,54.74306,55.96779,RU,8,1033338
Uchkeken,43.93778,42.51167,RU,27,15118
Uchaly,54.35806,59.43611,RU,8,37788
Uchaly,54.2996,59.4521,RU,8,45687
Tyrnyauz,43.38278,42.91833,RU,22,20104
Tver,56.85836,35.90057,RU,77,400212
Tuymazy,54.60666,53.7097,RU,8,68829
Tutayev,57.88529,39.5406,RU,88,43828
Tula,54.19609,37.61822,RU,76,468825
Tuchkovo,55.60111,36.46806,RU,47,16826
Tuapse,44.1053,39.0802,RU,38,64234
Tsimlyansk,47.64611,42.10194,RU,61,15341
Trubchevsk,52.5798,33.7644,RU,10,16100
Troparevo,55.65625,37.48496,RU,48,118000
Troitskaya,43.30664,44.98395,RU,19,23745
Troitsk,55.48498,37.30736,RU,48,37591
Tosno,59.54,30.8775,RU,42,40198
Torzhok,57.0436,34.96221,RU,77,48546
Tomilino,55.65619,37.94713,RU,47,28310
Tol'yatti,53.5303,49.3461,RU,65,702879
Timashevsk,45.61694,38.94528,RU,38,53940
Tikhvin,59.64511,33.52937,RU,42,62075
Tikhoretsk,45.85472,40.12528,RU,38,64387
Teykovo,56.85796,40.53692,RU,21,36015
Terek,43.48333,44.13611,RU,22,21180
Tyoply Stan,55.62047,37.49338,RU,48,125000
Temryuk,45.27055,37.38716,RU,38,36546
Tekstil'shchiki,55.70033,37.74271,RU,48,100000
Tbilisskaya,45.36333,40.19,RU,38,24446
Tambov,52.73169,41.44326,RU,72,290933
Agidel',55.9077,53.9355,RU,8,19217
Taganrog,47.23617,38.89688,RU,61,279056
Taganskiy,55.73333,37.66667,RU,48,116000
Syzran',53.1585,48.4681,RU,65,189338
Syktyvkar,61.67642,50.80994,RU,34,230139
Svobody,44.02556,43.05028,RU,70,17661
Sviblovo,55.85,37.63333,RU,48,60000
Svetogorsk,61.11213,28.86321,RU,42,15733
Svetlyy,54.67501,20.13473,RU,23,22119
Svetlograd,45.33528,42.85472,RU,70,39727
Suvorovskaya,44.1901,42.6595,RU,70,17261
Suvorov,54.1223,36.49657,RU,76,21059
Surovikino,48.60734,42.84621,RU,84,20677
Surkhakhi,43.1875,44.90194,RU,19,16215
Sukhinichi,54.09989,35.34254,RU,25,16100
Stupino,54.90083,38.07083,RU,47,60999
Strunino,56.37328,38.58321,RU,83,15483
Stroitel',50.78543,36.4831,RU,9,18636
Strogino,55.81838,37.41224,RU,48,152000
Sterlitamak,53.62462,55.95015,RU,8,267231
Stavropol',45.0428,41.9734,RU,70,363064
Staryy Oskol,51.29667,37.84167,RU,9,226977
Staroshcherbinovskaya,46.6311,38.6742,RU,38,18785
Starominskaya,46.53,39.04972,RU,38,30461
Starodub,52.58444,32.76333,RU,10,18539
Staraya Russa,57.99439,31.36081,RU,52,34303
Staraya Kupavna,55.80799,38.1805,RU,47,21256
Staraya Derevnya,59.98834,30.24296,RU,66,35000
Sovetsk,57.58475,48.95844,RU,33,17869
Sovetsk,55.08392,21.87851,RU,23,43309
Sosnovyy Bor,59.8996,29.08574,RU,42,68563
Sosnovaya Polyana,59.83528,30.14667,RU,66,48271
Sosnogorsk,63.60229,53.88175,RU,34,29343
Sortavala,61.71233,30.70953,RU,28,20760
Sorochinsk,52.4338,53.1583,RU,55,30731
